,pitcher,release_speed,release_pos_x,release_pos_z,pfx_x,pfx_z,release_spin_rate,release_extension,spin_axis,swinging_strike,name,throw_hand,height,weight,age_on_july_1
381,656638,96.1669781931464,-2.493271028037383,5.72196261682243,-1.2669781931464175,0.816386292834891,2225.0654205607475,6.445794392523364,221.0311526479751,0.04672897196261682,AlexCraigLange,R,75,202,26.746064339493497
382,656657,88.81692969870875,2.4224533715925394,5.187704447632711,0.6134433285509325,1.0021664275466284,2079.690100430416,5.6658536585365855,133.76470588235293,0.08464849354375897,ZachMichaelLogue,L,72,165,26.187542778918548
383,656685,93.49941176470588,1.8249705882352942,6.399029411764706,1.0331764705882351,1.079764705882353,2188.8794117647058,6.510882352941176,149.81764705882352,0.05,BrettRyanMartin,L,76,200,27.175906913073238
384,656686,94.01234042553192,-1.9929787234042555,5.7970212765957445,-0.522936170212766,1.4022127659574468,2303.7063829787235,6.356170212765957,210.53191489361703,0.08936170212765958,CorbinMontgomeryMartin,R,74,225,26.507871321013006
385,656730,98.05097560975611,-1.268951219512195,6.500024390243903,-0.35812195121951224,1.3902439024390243,2449.131707317073,6.5736585365853655,198.1560975609756,0.11707317073170732,TrevorJ.Megill,R,80,250,28.569472963723477
386,656731,95.44989247311827,-1.866,5.8624946236559135,-0.5786021505376344,1.3558064516129034,2173.5238095238096,7.309307359307359,213.94805194805195,0.12258064516129032,TylorJ.Megill,R,79,230,26.926762491444215
387,656756,92.70229265003371,1.8842144302090358,6.540114632501686,1.1014767363452462,0.9489008766014835,2252.5905405405406,6.606608226567769,140.23918918918918,0.06743088334457181,JordanBlackmonMontgomery,L,78,228,29.508555783709788
388,656793,96.25797979797979,-2.3199797979797983,5.819959595959596,-0.5447070707070707,1.3731515151515152,1968.460606060606,6.26040404040404,208.43030303030304,0.08686868686868687,NicholasB.Nelson,R,73,205,26.570841889117045
389,656794,92.16786469344609,1.479767441860465,6.468076109936575,0.20399577167019026,1.0426849894291754,2456.395881006865,5.748512585812357,170.4691075514874,0.0824524312896406,SeanWilliamNewcomb,L,77,255,29.05133470225873
390,656803,96.58152173913044,-1.827391304347826,6.055326086956522,-1.0097282608695652,1.2957608695652174,2146.5136612021856,6.503804347826088,221.63387978142077,0.07065217391304347,JamesKrittipumNorwood,R,74,215,28.517453798767967
391,656818,90.87434782608695,-1.7205217391304348,5.8889130434782615,-1.1092608695652173,1.0600434782608696,2173.2521739130434,6.177391304347826,224.65217391304347,0.030434782608695653,ConnorDanfordOverton,R,72,190,28.93634496919918
392,656849,93.5689247311828,2.0443333333333333,5.908483870967742,0.9012258064516129,1.0621935483870968,2084.755913978495,7.0653763440860216,133.0236559139785,0.07311827956989247,DavidJohnPeterson,L,78,240,26.82546201232033
393,656876,93.07664783427495,-1.8263527934714376,6.079315756434401,-0.09509102322661644,0.9192090395480226,2495.613308223478,6.5032015065913376,180.72316384180792,0.11173885750156937,DrewThomasRasmussen,R,73,211,26.92950034223135
394,656945,96.83803418803419,2.408696581196581,5.374316239316239,0.43664529914529915,1.3857264957264956,2559.5815450643777,6.251716738197425,145.29828326180257,0.1111111111111111,TannerAlexanderScott,L,72,235,27.942505133470227
395,656970,88.58021978021979,2.161959706959707,5.922142857142857,0.7162087912087912,1.2244871794871797,2254.4871794871797,5.843223443223444,139.8095238095238,0.06043956043956044,DevinPaulSmeltzer,L,75,195,26.8145106091718
396,656986,93.98378378378379,1.525945945945946,6.2375,0.5722297297297297,1.316418918918919,2052.837837837838,6.195945945945946,150.66216216216216,0.08108108108108109,JohnBennettSousa,L,75,220,27.236139630390145
397,657006,92.1301024428684,1.8831836091410559,6.0902600472813235,-0.02074074074074074,1.0491410559495664,2478.2909090909093,6.285736800630418,163.16521739130434,0.08353033884948778,JustinCarlSteele,L,74,205,26.973305954825463
398,657024,93.64144736842105,-0.8862938596491228,6.358684210526316,-0.8331798245614035,1.5713377192982456,2290.2781456953644,6.72560706401766,210.09933774834437,0.1513157894736842,ErikSwanson,R,75,222,28.82135523613963
399,657044,90.2275204359673,-3.4464032697547684,3.7570572207084467,-1.2553678474114442,-0.38498637602179836,2020.4468664850135,6.628065395095367,273.0790190735695,0.07356948228882834,RyanScottThompson,R,77,210,30.012320328542096
400,657053,92.06787564766839,-1.783782383419689,5.256217616580311,-1.211139896373057,0.6683419689119171,2212.0310880829015,7.009844559585493,225.68911917098447,0.05699481865284974,DanyGilbertKitiToussaint,R,75,215,26.028747433264886
401,657093,89.61932543299908,-1.850309936189608,6.33493163172288,0.12026435733819509,1.0616317228805834,2334.939338235294,6.2328125000000005,182.6691176470588,0.07110300820419325,SpenserDavidWatkins,R,74,185,29.842573579739906
402,657140,94.74400352733686,-1.854012345679012,5.483174603174604,-1.1891005291005292,0.6951322751322752,2317.1405835543765,6.625242718446602,234.59593280282937,0.08641975308641975,KyleHardyWright,R,76,215,26.746064339493497
403,657240,97.22525252525251,-1.691060606060606,6.052676767676768,-0.5401010101010101,1.4073737373737376,2291.1269035532996,6.6090909090909085,211.55329949238578,0.07575757575757576,JulianChristopherMerryweather,R,76,215,30.713210130047912
404,657248,92.18194317140238,-1.714353803849679,6.025490375802017,-0.7751879010082493,1.0340971585701193,2247.546287809349,6.838038496791934,207.7571035747021,0.07057745187901009,GlennDavidOttoJr.,R,75,240,26.305270362765228
405,657265,93.49520766773163,-2.478849840255591,5.239680511182109,-0.9582108626198084,1.1550479233226836,2415.3130990415334,6.438019169329073,234.34185303514377,0.1182108626198083,PeterJ.Strzelecki,R,74,195,27.685147159479808
406,657272,93.53461538461539,-3.371048951048951,4.681503496503497,-1.0195804195804197,0.502972027972028,2080.737037037037,6.738518518518519,235.74074074074073,0.07692307692307693,ErichUelmen,R,75,195,26.116358658453116
407,657277,91.87777777777778,-1.4199906629318393,4.904313725490196,-1.1894771241830067,-0.0981232492997199,1898.4264150943395,6.753314659197012,248.78301886792454,0.05322128851540616,LoganT.Webb,R,73,220,25.61533196440794
408,657376,94.79411764705883,-1.1617058823529411,5.639676470588236,-0.8616176470588235,0.8291176470588235,2452.8970588235293,6.087610619469026,216.9470588235294,0.07352941176470588,ClarkeD.Schmidt,R,73,200,26.360027378507873
409,657424,90.05235294117647,1.7781764705882355,6.55,-0.18052941176470588,0.8597647058823529,2170.0176470588235,6.290588235294118,185.30588235294118,0.13529411764705881,MatthewRobertGage,L,75,265,29.38261464750171
410,657508,95.78924731182796,-1.7162007168458782,6.420645161290322,-0.46301075268817204,1.5074551971326164,2195.568345323741,6.485251798561151,203.67625899280574,0.06093189964157706,MichaelThomasBaumann,R,76,235,26.806297056810404
411,657571,94.89126506024097,2.4413855421686748,5.73867469879518,0.5217771084337349,1.3334939759036146,2319.6837349397592,6.135542168674699,142.74698795180723,0.1355421686746988,CalebPaulFerguson,L,75,226,25.9958932238193
412,657585,94.16934306569344,-1.6597080291970803,5.584744525547445,-0.5753284671532847,1.0446715328467153,2250.102189781022,6.362773722627738,200.64963503649636,0.06569343065693431,ReedGarrett,R,74,196,29.492128678986994
413,657612,90.0945945945946,3.8317717717717716,3.074324324324324,1.3091591591591591,-0.035165165165165164,2109.1501501501502,6.915315315315316,94.08258258258259,0.06306306306306306,TimothyHill,L,76,200,32.38603696098563
414,657649,87.70097799511002,2.171858190709046,5.9730073349633255,0.5689731051344743,0.8269682151589243,2136.425427872861,6.5464547677261615,166.9877750611247,0.05378973105134474,JaredTylerKoenig,L,77,235,28.432580424366872
415,657746,92.03753521126761,-2.430204225352113,4.998288732394366,-0.8936338028169014,1.235549295774648,2193.494366197183,6.37669014084507,219.49084507042252,0.11690140845070422,JosephPhilipRyan,R,74,205,26.069815195071868
416,657756,92.13807106598985,-2.601015228426396,5.638629441624365,-0.9770558375634517,1.3123857868020306,2113.1573604060914,6.027918781725888,222.11167512690355,0.09137055837563451,ConnorSeabold,R,74,190,26.43394934976044
417,657770,91.99724137931035,2.7315862068965515,5.7106206896551726,0.7726206896551724,1.271655172413793,2255.793103448276,5.824137931034483,140.75862068965517,0.1103448275862069,EricStout,L,75,205,29.2621492128679
418,658431,93.29738219895287,-2.606230366492147,5.626492146596859,-0.971151832460733,0.6954450261780105,2314.089005235602,5.939267015706807,225.2408376963351,0.06282722513089005,AdonisMedina,R,73,187,25.533196440793976
419,658551,98.72919254658385,-1.5659627329192547,6.037701863354037,-1.1496273291925465,1.0517391304347827,2096.204968944099,6.555900621118012,221.35403726708074,0.043478260869565216,JuniorFabioFernández,R,75,215,25.3305954825462
420,659262,93.848046875,-2.0066015624999998,6.027734375,-0.76734375,1.1784765625,1904.336405529954,6.115596330275229,216.27188940092165,0.078125,AndersonJoseEspinoza,R,72,190,24.31211498973306
421,659275,95.33705179282867,-1.5185258964143424,6.119641434262948,-0.5091633466135458,1.1937848605577688,2405.02390438247,5.978486055776892,206.29880478087648,0.07569721115537849,DinelsonLamet,R,75,228,29.95208761122519
422,660271,95.74255111976632,-2.3105550146056477,5.887887049659201,-0.25416747809152873,0.9698247322297955,2236.5161606268366,6.810321324245375,201.69343780607247,0.09250243427458617,ShoheiOhtani,R,76,210,27.98904859685147
423,660730,93.07430555555555,-2.235798611111111,6.061458333333333,-0.7537847222222223,1.5260069444444444,2413.1145833333335,6.5,210.29513888888889,0.03819444444444445,ElvinMiguelRodriguez,R,75,160,24.251882272416154
424,660761,92.48538565629228,2.2951150202976995,5.285345060893099,0.8847631935047362,1.2075236806495264,2176.8672086720867,6.108119079837618,136.8970189701897,0.08254397834912043,JoséRancesSuarez,L,70,225,24.490075290896645
425,660787,95.28938775510204,-2.0533061224489795,5.854244897959184,-1.3601632653061224,0.7014285714285714,2194.375510204082,6.589387755102041,225.96326530612245,0.044897959183673466,YerryPaulinoDeLosSantos,R,74,215,24.550308008213552
426,660813,98.31361788617886,-1.6120528455284553,6.130894308943089,-0.8235975609756098,0.6940243902439024,2146.3638211382113,5.867886178861789,216.15650406504065,0.07113821138211382,BrusdarJavierGraterol,R,73,265,23.8466803559206
427,660825,93.98333333333333,-1.9775925925925923,5.730555555555555,-0.8671296296296297,1.1564814814814814,2080.185185185185,5.868518518518518,217.86111111111111,0.05555555555555555,EduardFelixBazardo,R,72,165,26.830937713894592
428,660853,95.22725366876311,-2.0327672955974845,5.569727463312369,-0.9956603773584906,1.189077568134172,2249.7075268817202,6.011087420042643,227.0494623655914,0.129979035639413,EnyelDeLosSantos,R,75,235,26.5160848733744
429,660906,93.24031007751938,0.6403100775193798,6.383333333333334,0.5713953488372092,1.4651162790697674,2065.5426356589146,5.925581395348837,152.67441860465115,0.046511627906976744,FranciscoAlbertoPerez,L,74,217,24.947296372347708
430,661269,92.80852941176471,-2.2042647058823532,5.151294117647059,-0.9961176470588236,1.1792352941176472,2139.5676470588237,6.402058823529411,227.2264705882353,0.04411764705882353,VladimirGutierrez,R,73,190,26.784394250513348
431,661309,93.80939334637965,-2.359060665362035,5.566692759295499,-1.4456164383561645,0.6974559686888454,2157.0254403131116,6.279256360078278,242.51859099804307,0.05675146771037182,AdriánMisaelMartínez,R,74,215,25.555099247091032
432,661383,95.88779069767442,-1.5100000000000002,6.040261627906976,-0.21744186046511627,1.2097093023255814,2293.7134502923977,5.843313953488372,196.16081871345028,0.055232558139534885,OliverOrtega,R,72,165,25.744010951403148
433,661395,100.79899396378269,-1.9703621730382292,6.069939637826962,-0.9721931589537224,1.1687726358148893,2170.1810865191146,6.222736418511066,223.19919517102616,0.13883299798792756,JhoanManuelDuran,R,77,230,24.476386036960985
434,661403,99.52228070175438,-0.7671403508771929,6.106719298245614,0.24687719298245614,0.9180877192982457,2649.9191564147627,6.477543859649122,179.07029876977154,0.11578947368421053,EmmanuelClase,R,74,206,24.28747433264887
435,661440,95.4274193548387,-2.148064516129032,5.40483870967742,-1.3285483870967743,0.6593548387096775,2108.99173553719,6.395967741935484,231.12396694214877,0.10483870967741936,MauricioAlejandroLlovera,R,71,224,26.203969883641342
436,661527,91.16878787878788,-2.3306060606060606,4.62530303030303,-0.9110909090909092,0.7832424242424243,2188.439393939394,6.84,229.72424242424242,0.0696969696969697,SethAntonioMartinez,R,74,200,27.838466803559207
437,662253,100.17018072289157,-1.9030421686746986,5.293855421686747,-1.0065361445783132,1.1160843373493976,2288.9666666666667,6.376807228915663,229.15454545454546,0.0963855421686747,AndrésClementeMuñoz,R,74,222,23.45516769336071
438,663158,97.15812395309884,-1.4049078726968174,6.0623618090452265,-0.6939698492462312,1.2930988274706867,2276.246231155779,6.77319932998325,207.9681742043551,0.10217755443886097,RobertAlexanderSuarez,R,74,210,31.3347022587269
439,663372,94.1679600886918,-1.9530376940133036,5.217915742793792,-0.7159090909090909,0.8614634146341463,2329.950055493896,6.4114190687361425,215.72918978912318,0.07206208425720621,RyanDonaldFeltner,R,76,190,25.82614647501711
440,663378,95.21468926553672,2.255536723163842,5.620395480225989,0.7208474576271187,1.2650282485875706,2148.3942857142856,6.32316384180791,137.86857142857144,0.07909604519774012,ThomasMathewSzapucki,L,74,210,26.050650239561943
441,663385,95.53096446700506,-1.8501015228426394,5.25502538071066,-1.311472081218274,0.542994923857868,2266.243654822335,6.019796954314721,230.6802030456853,0.05583756345177665,RodneyChadSmith,R,76,200,27.06365503080082
442,663423,93.63737024221453,-1.0578200692041522,5.731107266435986,-0.27546712802768164,1.4538754325259515,2413.387543252595,6.195847750865052,198.5121107266436,0.05536332179930796,TrentEdwardThornton,R,72,190,28.750171115674195
443,663432,96.96948228882835,-2.830899182561308,6.104168937329701,-0.724850136239782,1.5256130790190736,2428.8497267759562,6.410928961748634,211.25956284153006,0.11171662125340599,TannerScottRainey,R,74,244,29.51403148528405
444,663436,94.02521551724138,-1.7639439655172415,6.253749999999999,-0.5220474137931034,1.36125,2356.2435344827586,6.5144396551724135,211.20043103448276,0.05387931034482758,DavisAlanMartin,R,74,200,25.48665297741273
445,663455,92.12109256449166,1.721578148710167,5.90793626707132,0.7877845220030348,1.3501972685887709,2220.4051593323215,6.4496206373292875,145.0546282245827,0.09711684370257967,KonnorChasePilkington,L,75,240,24.799452429842574
446,663460,91.88548241659153,1.6445987376014426,5.71487826871055,0.6379260595130749,1.3720018034265102,2132.56176735798,6.599549143372407,145.99278629395852,0.08385933273219116,KristoferBubic,L,75,225,24.865160848733744
447,663465,89.32018348623853,1.802018348623853,5.418990825688073,0.3434862385321101,1.2204128440366973,2118.362385321101,6.1403669724770635,159.87614678899084,0.10550458715596331,KolbyKennethAllard,L,73,195,24.88158795345654
448,663474,92.48978529603122,-1.8508653220559532,6.487488614183475,-0.2529342875731945,1.7044242029928431,2312.1657963446473,6.7751629726206,191.1416449086162,0.08978529603122967,TristonAndrewMcKenzie,R,77,165,24.91170431211499
449,663485,90.65402298850574,-2.022097701149425,5.469770114942529,-0.6101436781609195,0.9227298850574713,2241.9137931034484,5.346264367816092,220.7844827586207,0.08045977011494253,BrysonColeSands,R,75,215,24.955509924709105
450,663546,93.75938697318009,-1.5224904214559387,6.261685823754789,-1.3635632183908046,0.4206896551724138,1976.4864864864865,6.637164750957854,236.78378378378378,0.019157088122605363,SeanAnthonyHjelle,R,83,228,25.149897330595483
451,663556,96.71145833333333,0.7526620370370369,6.305740740740741,0.9015046296296296,1.4787731481481483,2233.560185185185,6.845717592592592,141.79513888888889,0.10069444444444445,ShaneMcClanahan,L,73,200,25.17453798767967
452,663558,93.30465838509316,1.1453416149068323,5.763695652173913,0.2429192546583851,1.4973291925465837,2221.285714285714,6.671428571428571,163.92546583850933,0.10869565217391304,JovaniMoran,L,73,167,25.1854893908282
453,663559,91.18495145631067,0.8572694174757282,5.734356796116504,0.38566747572815535,1.5109466019417475,1915.6638349514562,7.49381067961165,172.58495145631068,0.0970873786407767,BaileyFalter,L,76,175,25.1854893908282
454,663574,96.15297029702971,-2.3547029702970295,5.4861881188118815,-0.9213366336633664,1.1635643564356435,2206.059405940594,6.03960396039604,225.0990099009901,0.09900990099009901,AntonioSantillan,R,75,240,25.21013004791239
455,663738,93.99741302408565,1.2878144513826941,5.851222123104371,0.6119536128456735,1.279750223015165,2119.921498661909,6.901694915254238,146.61373773416594,0.08028545941123996,DanielA.Lynch,L,78,200,25.61806981519507
456,663752,91.94364820846906,-1.9371661237785018,5.930749185667753,-0.22071661237785017,1.070944625407166,2429.7287581699347,6.424755700325734,200.34313725490196,0.10423452768729642,CodyMcKinleyMorris,R,76,205,25.65366187542779
457,663753,92.79230769230769,-1.3058461538461539,5.547384615384615,-0.4807692307692308,1.2622307692307693,2372.992307692308,6.602307692307692,211.03076923076924,0.06153846153846154,DavidReissKnehr,R,74,205,25.65639972621492
458,663765,92.04392059553349,-2.5490818858560793,5.679081885856079,-0.8384119106699752,0.8272952853598015,2088.24317617866,6.514143920595533,209.4714640198511,0.08436724565756824,JacobRobertWoodford,R,76,215,25.672826830937716
459,663773,93.07967032967034,-2.9021978021978025,5.816593406593406,-1.388956043956044,0.5604945054945055,1980.9835164835165,6.756043956043955,241.95054945054946,0.03296703296703297,BryanJeromeHoeing,R,78,210,25.697467488021903
460,663776,93.19325084364455,1.3521034870641169,6.220753655793026,0.6422722159730034,1.2510798650168728,1993.1679819616686,6.003149606299213,153.37316798196167,0.04499437570303712,PatrickJordanSandoval,L,75,190,25.700205338809035
461,663804,95.70214285714285,-1.5063571428571427,5.994428571428571,-1.0278571428571428,1.3155714285714286,2257.5285714285715,6.280714285714286,217.12142857142857,0.05,JacksonAlexanderKowar,R,77,200,25.738535249828885
462,663855,99.39642857142856,-2.1176488095238093,6.013928571428572,-1.3096875000000001,0.6720982142857143,2042.1847988077495,6.60922619047619,222.4962742175857,0.05654761904761905,JordanMcKinleyHicks,R,74,220,25.815195071868583
463,663903,93.7546568627451,-1.4745833333333334,5.359754901960785,-1.2319117647058824,0.8718790849673204,2297.1846405228757,6.734068627450981,217.40767973856208,0.04656862745098039,BradyAlanSinger,R,77,215,25.905544147843944
464,663978,92.9557894736842,-2.3097368421052633,6.376052631578948,-0.8283684210526315,1.547263157894737,2192.5315789473684,6.806315789473684,209.67894736842106,0.08421052631578947,ChristopherJosephPaddack,R,77,217,26.477754962354553
465,663986,96.51320754716981,-1.8780503144654088,5.751320754716981,-0.9167924528301887,1.2001257861635222,2475.968287526427,6.583050847457627,221.44397463002113,0.10062893081761007,TrevorR.Stephan,R,77,225,26.598220396988363
466,663989,88.5476923076923,2.408974358974359,6.441846153846154,-0.20615384615384616,0.36876923076923074,2265.685567010309,5.74974358974359,186.8298969072165,0.12307692307692308,NicholasAnthonyVespi,L,75,215,26.72416153319644
467,664042,93.14789915966387,-1.5628571428571427,5.972436974789916,-0.12369747899159664,1.1050420168067228,2304.09243697479,5.973109243697478,198.73949579831933,0.09243697478991597,TravisClayLakinsSr.,R,73,220,28.005475701574266
468,664054,90.58648648648649,-1.018018018018018,5.9172972972972975,-0.3833333333333333,1.7361261261261263,2194.099099099099,5.965765765765767,196.44144144144144,0.06306306306306306,CodyWilliamStashak,R,74,180,28.073921971252567
469,664062,93.10259403372244,-0.9095849546044098,6.2571465629053185,-0.7109857328145265,1.4508300907911802,2325.512987012987,6.002464332036316,212.6155844155844,0.06614785992217899,AnthonyD.Gonsolin,R,75,205,28.13141683778234
470,664076,95.71436170212766,1.3951595744680851,5.243510638297872,1.078351063829787,1.176436170212766,2314.4117647058824,6.196791443850267,135.02673796791444,0.10106382978723404,GarrettJ.Cleavinger,L,73,220,28.188911704312115
471,664092,94.5780303030303,-1.7165151515151515,5.206136363636364,-1.2522348484848485,0.6338257575757577,2090.1060606060605,6.365530303030303,236.52272727272728,0.04924242424242424,SeanRussellPoppen,R,75,210,28.295687885010267
472,664123,90.43139534883721,-4.330058139534883,3.7217151162790696,-1.4815988372093023,-0.1160174418604651,2222.874269005848,5.963081395348838,270.67543859649123,0.07267441860465117,ScottBenjamin-MortonEffross,R,74,202,28.50650239561944
473,664126,98.93302752293579,-0.2681651376146789,6.986559633027523,-0.01756880733944954,1.711559633027523,2510.394495412844,6.6174311926605505,188.94954128440367,0.17889908256880735,PeterAndersonFairbanks,R,78,225,28.539356605065024
474,664139,94.63450549450549,-1.262989010989011,5.858703296703297,-0.144,1.2214945054945054,2299.5413870246084,6.887472035794183,197.40268456375838,0.08131868131868132,IanPhilipGibaut,R,75,250,28.61327857631759
475,664141,93.09803043867502,-2.3217905102954344,6.172381378692927,-1.2734109221128023,0.8896687555953446,2264.930170098478,5.6509400179051035,222.16383169203223,0.052820053715308866,JonathanTreyBrubaker,R,75,185,28.618754277891856
476,664161,90.52996108949417,-1.1998443579766538,6.737626459143969,-0.3436186770428016,1.2661089494163424,1989.0894941634242,6.240466926070039,202.95719844357976,0.03501945525291829,MatthewL.Swarmer,R,77,195,28.763860369609855
477,664199,95.64186046511628,-1.0082558139534883,6.0895058139534886,-0.4662790697674419,1.4775872093023257,2270.6017441860463,6.161627906976744,207.73546511627907,0.0755813953488372,TaylorJamesClarke,R,76,217,29.13347022587269
478,664202,93.17785234899328,-1.0296644295302013,6.2645637583892615,-0.15885906040268455,1.3018120805369127,2174.3691275167785,7.097315436241611,192.8255033557047,0.08053691275167785,TylerO'NeilCyr,R,73,205,29.155373032169745
479,664208,90.73980392156864,-1.4426078431372549,5.272431372549019,-0.24929411764705883,1.2611372549019606,2455.520874751491,7.172745098039216,204.54671968190854,0.11176470588235295,PhillipLouisMaton,R,74,206,29.267624914442163
480,664285,92.14715447154471,0.8304607046070461,6.1029430894308945,0.9170460704607046,0.42356639566395665,2280.6889250814334,5.896151761517615,171.33387622149837,0.06504065040650407,FramberValdez,L,71,239,28.61327857631759
481,664294,95.89475308641975,-0.931141975308642,5.856481481481482,-0.8143827160493827,1.4628086419753086,2264.15479876161,6.258950617283951,210.78947368421052,0.09567901234567901,DauriMichellMoreta,R,74,185,26.209445585215605
482,664299,93.8178834561286,-1.6202143335565975,5.648667113194909,-0.61,1.586242464835901,2355.1219022103146,5.999196249162759,206.31748158070997,0.1346282652377763,CristianJavier,R,73,213,25.26488706365503
483,664337,92.44476190476192,-1.3031428571428572,6.144571428571428,-0.6073333333333334,1.2342857142857142,2302.852380952381,6.069047619047619,216.51904761904763,0.06666666666666667,MiguelAngelYajure,R,73,215,24.16700889801506
484,664353,93.01656646626586,-1.3214696058784234,6.412110888443554,-0.5588376753507014,1.5499532398129594,2226.758851035404,5.907414829659318,200.81563126252505,0.08550434201736808,JoséLuisUrquidy,R,72,217,27.16769336071184
485,664747,95.67464566929134,-1.9346614173228347,4.830960629921259,-0.5407244094488189,1.1821732283464566,2658.3673139158577,7.474959612277868,225.24595469255664,0.12755905511811025,AlexisOmarDíaz,R,74,224,25.754962354551676
486,664776,95.65130434782608,-3.6605217391304348,5.466608695652174,-1.3447826086956522,0.8187826086956521,2259.7391304347825,6.746086956521739,238.6782608695652,0.1391304347826087,JakeO.Cousins,R,76,185,27.964407939767284
487,664854,99.63088235294117,-0.42027573529411766,6.030533088235295,-0.23147058823529412,1.5113235294117646,2642.6998158379374,6.6468750000000005,200.23204419889504,0.1323529411764706,RyanDaltonHelsley,R,74,230,27.953456536618756
488,664875,95.12610837438423,-2.827315270935961,4.458546798029557,-1.3820197044334976,0.07660098522167488,2279.5689655172414,6.097290640394089,250.89655172413794,0.04926108374384237,JustinAnthonyLawrence,R,75,213,27.59753593429158
489,664948,90.83698630136986,0.5795547945205479,5.961438356164384,0.30297945205479454,0.9925,2288.365517241379,5.835958904109589,179.77586206896552,0.11643835616438356,AnthonyMisiewicz,L,73,196,27.66324435318275
490,665001,89.92633451957295,-4.2890391459074735,3.5065124555160145,-1.469644128113879,0.4491814946619217,2221.7935943060497,6.7220640569395025,263.220640569395,0.06405693950177936,TrevorMichaelKelley,R,74,210,29.694729637234772
491,665152,90.95338674435543,-2.530589949016752,5.873517844136926,-0.3277713037144938,1.0398689002184995,2326.3481427530955,6.281136198106337,198.1849963583394,0.09322651128914786,DeanJuniorKremer,R,74,200,26.480492813141684
492,665621,92.8189349112426,-3.1997041420118344,4.846745562130178,-1.0014990138067061,1.0353451676528598,2316.6462450592885,6.26785009861933,231.32411067193675,0.07297830374753451,RonyJavierGarcía,R,75,200,24.531143052703626
493,665625,96.48425925925925,-2.9889814814814817,5.455555555555556,-1.3239814814814816,0.4519444444444445,1990.0934579439252,6.565740740740741,243.9158878504673,0.046296296296296294,ElvisAntonioPeguero,R,77,208,25.281314168377822
494,665645,91.97777777777777,-1.2019444444444445,5.870555555555556,0.33499999999999996,1.181,2371.939189189189,6.902027027027027,168.9391891891892,0.08888888888888889,KervinAlexanderCastro,R,72,185,23.394934976043807
495,665665,90.60179028132993,3.4279795396419437,5.319872122762149,1.3112531969309464,0.6875959079283888,2218.6570680628274,6.297157622739018,120.75392670157068,0.05115089514066496,ReiverJoseSanmartin,L,74,160,26.209445585215605
496,665795,95.95753424657535,-1.821150684931507,6.125534246575343,-0.9911506849315068,1.227041095890411,2276.769863013699,6.416712328767123,217.75068493150684,0.06027397260273973,EdwardBranyCabrera,R,77,217,24.216290212183434
497,665871,91.08277777777778,-1.856111111111111,5.900888888888889,-0.5227037037037037,0.9651296296296296,2103.3611111111113,6.566481481481482,200.1,0.09444444444444444,JavierEduardoAssad,R,73,200,24.919917864476385
498,665896,92.98396946564885,-2.1501908396946567,5.653893129770992,-0.2500763358778626,0.8332824427480916,2389.9351145038167,6.970992366412214,193.87022900763358,0.08396946564885496,JoseManuelMarte,R,75,180,26.04517453798768
499,666120,93.97861702127659,-1.5007446808510638,6.2449574468085105,-0.49331914893617024,1.3866808510638298,1933.5085287846482,6.939445628997867,204.18443496801706,0.06914893617021277,IanTheodoreAnderson,R,75,170,24.164271047227928
500,666129,91.17370753323486,2.7609748892171346,6.028050221565731,1.05589364844904,0.969645494830133,2207.814540059347,6.44903988183161,136.03560830860533,0.0620384047267356,BraxtonL.Garrett,L,74,202,24.903490759753595
501,666142,91.11556122448981,0.794234693877551,6.575510204081632,0.6660204081632652,1.2815051020408164,2406.923469387755,6.058928571428571,148.19387755102042,0.06377551020408163,ColeGatlinRagans,L,76,190,24.550308008213552
502,666157,94.26891891891891,3.354002079002079,5.447588357588358,1.4672765072765073,0.7269022869022869,2327.2520920502093,6.466216216216216,116.13389121338912,0.08108108108108109,NicholasFrankLodolo,L,78,205,24.399726214921287
503,666159,93.14612676056338,-1.8108098591549295,5.703221830985915,-0.30642605633802816,1.3442077464788733,2038.7764084507041,6.9362676056338035,198.93133802816902,0.06338028169014084,MatthewGeorgeManning,R,78,195,24.421629021218344
504,666168,95.78076923076924,-2.104576923076923,5.974346153846153,-1.3606153846153846,0.9211923076923076,2252.257692307692,6.725769230769231,217.0,0.06923076923076923,MasonLaneThompson,R,78,236,24.358658453114305
505,666200,96.05929319371728,1.9818193717277486,5.953821989528796,1.2477879581151832,1.1516099476439792,2181.05890052356,5.808246073298429,130.4869109947644,0.06413612565445026,JesúsG.Luzardo,L,72,218,24.750171115674195
506,666201,93.61164772727273,-2.326346590909091,5.926551136363636,-0.7833977272727273,1.1848863636363638,2295.448236632537,6.68794769755543,213.580204778157,0.09659090909090909,AlekIsaacManoah,R,78,285,24.473648186173854
507,666204,93.92512077294685,-0.26565217391304347,6.361207729468599,-0.27352657004830916,1.4731400966183574,2215.5072463768115,5.871497584541063,196.59903381642513,0.03864734299516908,DanyJiménez,R,73,182,28.520191649555098
508,666205,94.20865384615385,1.3834615384615385,6.16625,0.4439423076923077,1.1601923076923077,2382.980769230769,6.589423076923077,145.16346153846155,0.08653846153846154,KyleDouglasMuller,L,79,250,24.73100616016427
509,666214,89.84894613583138,0.796768149882904,6.277868852459017,0.6718032786885246,1.0937704918032787,2279.239436619718,6.172300469483568,157.63934426229508,0.08430913348946135,JosephBarrettWentz,L,77,220,24.733744010951405
